id,name,hash,time,ind,otd,ad,bc
2_5129705,PUT-DOWN_blockE,5129705,2,1,4,5,0
2_7888380,noop_clear_blockA,7888380,2,1,1,2,0
2_7888381,noop_clear_blockB,7888381,2,1,1,2,0
2_7888382,noop_clear_blockC,7888382,2,1,1,2,0
2_7323874,on-table_blockB,7323874,2,3,2,5,0
2_7323875,on-table_blockC,7323875,2,3,2,5,0
1_5129701,PUT-DOWN_blockA,5129701,1,1,4,5,0
0_6926487,holding_blockA,6926487,0,0,6,6,0
2_7323873,on-table_blockA,7323873,2,3,2,5,0
2_4319057,arm-empty,4319057,2,31,26,57,0
2_2486097,clear_blockA,2486097,2,11,10,21,0
2_6926487,holding_blockA,6926487,2,7,6,13,0
2_7323876,on-table_blockD,7323876,2,3,2,5,0
1_5129702,PUT-DOWN_blockB,5129702,1,1,4,5,0
0_6926488,holding_blockB,6926488,0,0,6,6,0
2_2486098,clear_blockB,2486098,2,11,10,21,0
2_6926488,holding_blockB,6926488,2,7,6,13,0
2_7323877,on-table_blockE,7323877,2,3,2,5,0
1_5129703,PUT-DOWN_blockC,5129703,1,1,4,5,0
0_6926489,holding_blockC,6926489,0,0,6,6,0
2_2486099,clear_blockC,2486099,2,11,10,21,0
2_6926489,holding_blockC,6926489,2,7,6,13,0
1_5129704,PUT-DOWN_blockD,5129704,1,1,4,5,0
0_6926490,holding_blockD,6926490,0,0,6,6,0
2_2486100,clear_blockD,2486100,2,11,10,21,0
2_6926490,holding_blockD,6926490,2,7,6,13,0
1_5129705,PUT-DOWN_blockE,5129705,1,1,4,5,0
0_6926491,holding_blockE,6926491,0,0,6,6,0
2_2486101,clear_blockE,2486101,2,11,10,21,0
2_6926491,holding_blockE,6926491,2,7,6,13,0
1_2804958,STACK_blockE_blockA,2804958,1,2,5,7,0
2_3989751,on_blockE_blockA,3989751,2,1,2,3,0
1_2804959,STACK_blockE_blockB,2804959,1,2,5,7,0
2_3989752,on_blockE_blockB,3989752,2,1,2,3,0
1_2804960,STACK_blockE_blockC,2804960,1,2,5,7,0
2_3989753,on_blockE_blockC,3989753,2,1,2,3,0
1_2804961,STACK_blockE_blockD,2804961,1,2,5,7,0
2_3989754,on_blockE_blockD,3989754,2,1,2,3,0
1_3976167,STACK_blockD_blockA,3976167,1,2,5,7,0
2_5160960,on_blockD_blockA,5160960,2,1,2,3,0
1_3976168,STACK_blockD_blockB,3976168,1,2,5,7,0
2_5160961,on_blockD_blockB,5160961,2,1,2,3,0
1_3976169,STACK_blockD_blockC,3976169,1,2,5,7,0
2_5160962,on_blockD_blockC,5160962,2,1,2,3,0
1_3976171,STACK_blockD_blockE,3976171,1,2,5,7,0
2_5160964,on_blockD_blockE,5160964,2,1,2,3,0
1_7712925,noop_holding_blockA,7712925,1,1,1,2,0
1_7712926,noop_holding_blockB,7712926,1,1,1,2,0
1_5147376,STACK_blockC_blockA,5147376,1,2,5,7,0
2_6332169,on_blockC_blockA,6332169,2,1,2,3,0
1_7712927,noop_holding_blockC,7712927,1,1,1,2,0
1_5147377,STACK_blockC_blockB,5147377,1,2,5,7,0
2_6332170,on_blockC_blockB,6332170,2,1,2,3,0
1_7712928,noop_holding_blockD,7712928,1,1,1,2,0
1_7712929,noop_holding_blockE,7712929,1,1,1,2,0
1_5147379,STACK_blockC_blockD,5147379,1,2,5,7,0
2_6332172,on_blockC_blockD,6332172,2,1,2,3,0
1_5147380,STACK_blockC_blockE,5147380,1,2,5,7,0
2_6332173,on_blockC_blockE,6332173,2,1,2,3,0
1_6318585,STACK_blockB_blockA,6318585,1,2,5,7,0
2_7503378,on_blockB_blockA,7503378,2,1,2,3,0
1_6318587,STACK_blockB_blockC,6318587,1,2,5,7,0
2_7503380,on_blockB_blockC,7503380,2,1,2,3,0
1_6318588,STACK_blockB_blockD,6318588,1,2,5,7,0
2_7503381,on_blockB_blockD,7503381,2,1,2,3,0
1_6318589,STACK_blockB_blockE,6318589,1,2,5,7,0
2_7503382,on_blockB_blockE,7503382,2,1,2,3,0
1_7489795,STACK_blockA_blockB,7489795,1,2,5,7,0
2_673611,on_blockA_blockB,673611,2,1,2,3,0
1_7489796,STACK_blockA_blockC,7489796,1,2,5,7,0
2_673612,on_blockA_blockC,673612,2,1,2,3,0
1_7489797,STACK_blockA_blockD,7489797,1,2,5,7,0
2_673613,on_blockA_blockD,673613,2,1,2,3,0
1_7489798,STACK_blockA_blockE,7489798,1,2,5,7,0
2_673614,on_blockA_blockE,673614,2,1,2,3,0
3_7888383,noop_clear_blockD,7888383,3,1,1,2,0
3_7386613,UNSTACK_blockD_blockA,7386613,3,3,5,8,0
3_7386614,UNSTACK_blockD_blockB,7386614,3,3,5,8,0
3_7386615,UNSTACK_blockD_blockC,7386615,3,3,5,8,0
3_7386617,UNSTACK_blockD_blockE,7386617,3,3,5,8,0
3_7489797,STACK_blockA_blockD,7489797,3,2,5,7,0
3_6318588,STACK_blockB_blockD,6318588,3,2,5,7,0
3_5147379,STACK_blockC_blockD,5147379,3,2,5,7,0
3_2804961,STACK_blockE_blockD,2804961,3,2,5,7,0
3_4420261,PICK-UP_blockD,4420261,3,3,4,7,0
3_1696685,noop_on_blockE_blockA,1696685,3,1,1,2,0
3_6215404,UNSTACK_blockE_blockA,6215404,3,3,5,8,0
3_7888384,noop_clear_blockE,7888384,3,1,1,2,0
3_6215405,UNSTACK_blockE_blockB,6215405,3,3,5,8,0
3_6215406,UNSTACK_blockE_blockC,6215406,3,3,5,8,0
3_6215407,UNSTACK_blockE_blockD,6215407,3,3,5,8,0
3_7489798,STACK_blockA_blockE,7489798,3,2,5,7,0
3_6318589,STACK_blockB_blockE,6318589,3,2,5,7,0
3_5147380,STACK_blockC_blockE,5147380,3,2,5,7,0
3_3976171,STACK_blockD_blockE,3976171,3,2,5,7,0
3_4420262,PICK-UP_blockE,4420262,3,3,4,7,0
3_1696686,noop_on_blockE_blockB,1696686,3,1,1,2,0
3_1696687,noop_on_blockE_blockC,1696687,3,1,1,2,0
3_1696688,noop_on_blockE_blockD,1696688,3,1,1,2,0
3_3527978,noop_arm-empty,3527978,3,1,1,2,0
3_2899264,UNSTACK_blockA_blockB,2899264,3,3,5,8,0
3_2899265,UNSTACK_blockA_blockC,2899265,3,3,5,8,0
3_2899266,UNSTACK_blockA_blockD,2899266,3,3,5,8,0
3_2899267,UNSTACK_blockA_blockE,2899267,3,3,5,8,0
3_556845,UNSTACK_blockC_blockA,556845,3,3,5,8,0
3_556846,UNSTACK_blockC_blockB,556846,3,3,5,8,0
3_556848,UNSTACK_blockC_blockD,556848,3,3,5,8,0
3_556849,UNSTACK_blockC_blockE,556849,3,3,5,8,0
3_1728054,UNSTACK_blockB_blockA,1728054,3,3,5,8,0
3_1728056,UNSTACK_blockB_blockC,1728056,3,3,5,8,0
3_1728057,UNSTACK_blockB_blockD,1728057,3,3,5,8,0
3_1728058,UNSTACK_blockB_blockE,1728058,3,3,5,8,0
3_4420258,PICK-UP_blockA,4420258,3,3,4,7,0
3_4420259,PICK-UP_blockB,4420259,3,3,4,7,0
3_4420260,PICK-UP_blockC,4420260,3,3,4,7,0
3_2867894,noop_on_blockD_blockA,2867894,3,1,1,2,0
3_6381522,noop_on_blockA_blockB,6381522,3,1,1,2,0
3_2867895,noop_on_blockD_blockB,2867895,3,1,1,2,0
3_6381523,noop_on_blockA_blockC,6381523,3,1,1,2,0
3_2867896,noop_on_blockD_blockC,2867896,3,1,1,2,0
3_6381524,noop_on_blockA_blockD,6381524,3,1,1,2,0
3_6381525,noop_on_blockA_blockE,6381525,3,1,1,2,0
3_2867898,noop_on_blockD_blockE,2867898,3,1,1,2,0
3_4039103,noop_on_blockC_blockA,4039103,3,1,1,2,0
3_4039104,noop_on_blockC_blockB,4039104,3,1,1,2,0
3_4039106,noop_on_blockC_blockD,4039106,3,1,1,2,0
3_4039107,noop_on_blockC_blockE,4039107,3,1,1,2,0
3_626599,noop_on-table_blockA,626599,3,1,1,2,0
3_626600,noop_on-table_blockB,626600,3,1,1,2,0
3_626601,noop_on-table_blockC,626601,3,1,1,2,0
3_626602,noop_on-table_blockD,626602,3,1,1,2,0
3_626603,noop_on-table_blockE,626603,3,1,1,2,0
3_5210312,noop_on_blockB_blockA,5210312,3,1,1,2,0
3_5210314,noop_on_blockB_blockC,5210314,3,1,1,2,0
3_5210315,noop_on_blockB_blockD,5210315,3,1,1,2,0
3_5210316,noop_on_blockB_blockE,5210316,3,1,1,2,0
3_7712925,noop_holding_blockA,7712925,3,1,1,2,0
3_7489795,STACK_blockA_blockB,7489795,3,2,5,7,0
3_7489796,STACK_blockA_blockC,7489796,3,2,5,7,0
3_5129701,PUT-DOWN_blockA,5129701,3,1,4,5,0
3_7712926,noop_holding_blockB,7712926,3,1,1,2,0
3_6318585,STACK_blockB_blockA,6318585,3,2,5,7,0
3_6318587,STACK_blockB_blockC,6318587,3,2,5,7,0
3_5129702,PUT-DOWN_blockB,5129702,3,1,4,5,0
3_7712927,noop_holding_blockC,7712927,3,1,1,2,0
3_5147376,STACK_blockC_blockA,5147376,3,2,5,7,0
3_5147377,STACK_blockC_blockB,5147377,3,2,5,7,0
3_5129703,PUT-DOWN_blockC,5129703,3,1,4,5,0
3_7712928,noop_holding_blockD,7712928,3,1,1,2,0
3_3976167,STACK_blockD_blockA,3976167,3,2,5,7,0
3_3976168,STACK_blockD_blockB,3976168,3,2,5,7,0
3_3976169,STACK_blockD_blockC,3976169,3,2,5,7,0
3_5129704,PUT-DOWN_blockD,5129704,3,1,4,5,0
3_7712929,noop_holding_blockE,7712929,3,1,1,2,0
3_2804958,STACK_blockE_blockA,2804958,3,2,5,7,0
3_2804959,STACK_blockE_blockB,2804959,3,2,5,7,0
3_2804960,STACK_blockE_blockC,2804960,3,2,5,7,0
3_5129705,PUT-DOWN_blockE,5129705,3,1,4,5,0
3_7888380,noop_clear_blockA,7888380,3,1,1,2,0
3_7888381,noop_clear_blockB,7888381,3,1,1,2,0
3_7888382,noop_clear_blockC,7888382,3,1,1,2,0
3_7323874,on-table_blockB,7323874,3,3,2,5,0
3_7323875,on-table_blockC,7323875,3,3,2,5,0
3_7323873,on-table_blockA,7323873,3,3,2,5,0
3_4319057,arm-empty,4319057,3,51,26,77,0
3_2486097,clear_blockA,2486097,3,19,10,29,0
3_6926487,holding_blockA,6926487,3,11,6,17,0
3_7323876,on-table_blockD,7323876,3,3,2,5,0
3_2486098,clear_blockB,2486098,3,19,10,29,0
3_6926488,holding_blockB,6926488,3,11,6,17,0
3_7323877,on-table_blockE,7323877,3,3,2,5,0
2_4039103,noop_on_blockC_blockA,4039103,2,1,1,2,0
1_6332169,on_blockC_blockA,6332169,1,0,2,2,0
3_6332169,on_blockC_blockA,6332169,3,3,2,5,0
3_2486099,clear_blockC,2486099,3,19,10,29,0
3_6926489,holding_blockC,6926489,3,11,6,17,0
2_4039104,noop_on_blockC_blockB,4039104,2,1,1,2,0
1_6332170,on_blockC_blockB,6332170,1,0,2,2,0
3_6332170,on_blockC_blockB,6332170,3,3,2,5,0
2_6215404,UNSTACK_blockE_blockA,6215404,2,3,5,8,0
1_3989751,on_blockE_blockA,3989751,1,0,2,2,0
3_6926491,holding_blockE,6926491,3,11,6,17,0
3_2486101,clear_blockE,2486101,3,19,10,29,0
3_3989751,on_blockE_blockA,3989751,3,3,2,5,0
2_1728054,UNSTACK_blockB_blockA,1728054,2,3,5,8,0
1_7503378,on_blockB_blockA,7503378,1,0,2,2,0
3_7503378,on_blockB_blockA,7503378,3,3,2,5,0
3_2486100,clear_blockD,2486100,3,19,10,29,0
3_6926490,holding_blockD,6926490,3,11,6,17,0
2_6215405,UNSTACK_blockE_blockB,6215405,2,3,5,8,0
1_3989752,on_blockE_blockB,3989752,1,0,2,2,0
3_3989752,on_blockE_blockB,3989752,3,3,2,5,0
2_4039106,noop_on_blockC_blockD,4039106,2,1,1,2,0
1_6332172,on_blockC_blockD,6332172,1,0,2,2,0
3_6332172,on_blockC_blockD,6332172,3,3,2,5,0
2_6215406,UNSTACK_blockE_blockC,6215406,2,3,5,8,0
1_3989753,on_blockE_blockC,3989753,1,0,2,2,0
3_3989753,on_blockE_blockC,3989753,3,3,2,5,0
2_1728056,UNSTACK_blockB_blockC,1728056,2,3,5,8,0
1_7503380,on_blockB_blockC,7503380,1,0,2,2,0
3_7503380,on_blockB_blockC,7503380,3,3,2,5,0
2_4039107,noop_on_blockC_blockE,4039107,2,1,1,2,0
1_6332173,on_blockC_blockE,6332173,1,0,2,2,0
3_6332173,on_blockC_blockE,6332173,3,3,2,5,0
2_6215407,UNSTACK_blockE_blockD,6215407,2,3,5,8,0
1_3989754,on_blockE_blockD,3989754,1,0,2,2,0
3_3989754,on_blockE_blockD,3989754,3,3,2,5,0
2_1728057,UNSTACK_blockB_blockD,1728057,2,3,5,8,0
1_7503381,on_blockB_blockD,7503381,1,0,2,2,0
3_7503381,on_blockB_blockD,7503381,3,3,2,5,0
2_1728058,UNSTACK_blockB_blockE,1728058,2,3,5,8,0
1_7503382,on_blockB_blockE,7503382,1,0,2,2,0
3_7503382,on_blockB_blockE,7503382,3,3,2,5,0
2_5210312,noop_on_blockB_blockA,5210312,2,1,1,2,0
2_7386613,UNSTACK_blockD_blockA,7386613,2,3,5,8,0
1_5160960,on_blockD_blockA,5160960,1,0,2,2,0
3_5160960,on_blockD_blockA,5160960,3,3,2,5,0
2_5210314,noop_on_blockB_blockC,5210314,2,1,1,2,0
2_2899264,UNSTACK_blockA_blockB,2899264,2,3,5,8,0
1_673611,on_blockA_blockB,673611,1,0,2,2,0
3_673611,on_blockA_blockB,673611,3,3,2,5,0
2_7386614,UNSTACK_blockD_blockB,7386614,2,3,5,8,0
1_5160961,on_blockD_blockB,5160961,1,0,2,2,0
3_5160961,on_blockD_blockB,5160961,3,3,2,5,0
2_5210315,noop_on_blockB_blockD,5210315,2,1,1,2,0
2_2899265,UNSTACK_blockA_blockC,2899265,2,3,5,8,0
1_673612,on_blockA_blockC,673612,1,0,2,2,0
3_673612,on_blockA_blockC,673612,3,3,2,5,0
2_7386615,UNSTACK_blockD_blockC,7386615,2,3,5,8,0
1_5160962,on_blockD_blockC,5160962,1,0,2,2,0
3_5160962,on_blockD_blockC,5160962,3,3,2,5,0
2_5210316,noop_on_blockB_blockE,5210316,2,1,1,2,0
2_2899266,UNSTACK_blockA_blockD,2899266,2,3,5,8,0
1_673613,on_blockA_blockD,673613,1,0,2,2,0
3_673613,on_blockA_blockD,673613,3,3,2,5,0
2_2899267,UNSTACK_blockA_blockE,2899267,2,3,5,8,0
1_673614,on_blockA_blockE,673614,1,0,2,2,0
3_673614,on_blockA_blockE,673614,3,3,2,5,0
2_7386617,UNSTACK_blockD_blockE,7386617,2,3,5,8,0
1_5160964,on_blockD_blockE,5160964,1,0,2,2,0
3_5160964,on_blockD_blockE,5160964,3,3,2,5,0
2_6381522,noop_on_blockA_blockB,6381522,2,1,1,2,0
2_6381523,noop_on_blockA_blockC,6381523,2,1,1,2,0
2_6381524,noop_on_blockA_blockD,6381524,2,1,1,2,0
2_6381525,noop_on_blockA_blockE,6381525,2,1,1,2,0
2_1696685,noop_on_blockE_blockA,1696685,2,1,1,2,0
2_1696686,noop_on_blockE_blockB,1696686,2,1,1,2,0
2_1696687,noop_on_blockE_blockC,1696687,2,1,1,2,0
2_1696688,noop_on_blockE_blockD,1696688,2,1,1,2,0
2_2867894,noop_on_blockD_blockA,2867894,2,1,1,2,0
2_2867895,noop_on_blockD_blockB,2867895,2,1,1,2,0
2_556845,UNSTACK_blockC_blockA,556845,2,3,5,8,0
2_2867896,noop_on_blockD_blockC,2867896,2,1,1,2,0
2_556846,UNSTACK_blockC_blockB,556846,2,3,5,8,0
2_2867898,noop_on_blockD_blockE,2867898,2,1,1,2,0
2_556848,UNSTACK_blockC_blockD,556848,2,3,5,8,0
2_556849,UNSTACK_blockC_blockE,556849,2,3,5,8,0
4_7888383,noop_clear_blockD,7888383,4,1,1,2,0
4_7386613,UNSTACK_blockD_blockA,7386613,4,3,5,8,0
4_7386614,UNSTACK_blockD_blockB,7386614,4,3,5,8,0
4_7386615,UNSTACK_blockD_blockC,7386615,4,3,5,8,0
4_7386617,UNSTACK_blockD_blockE,7386617,4,3,5,8,0
4_7489797,STACK_blockA_blockD,7489797,4,2,5,7,0
4_6318588,STACK_blockB_blockD,6318588,4,2,5,7,0
4_5147379,STACK_blockC_blockD,5147379,4,2,5,7,0
4_2804961,STACK_blockE_blockD,2804961,4,2,5,7,0
4_4420261,PICK-UP_blockD,4420261,4,3,4,7,0
4_7888384,noop_clear_blockE,7888384,4,1,1,2,0
4_6215404,UNSTACK_blockE_blockA,6215404,4,3,5,8,0
4_6215405,UNSTACK_blockE_blockB,6215405,4,3,5,8,0
4_6215406,UNSTACK_blockE_blockC,6215406,4,3,5,8,0
4_6215407,UNSTACK_blockE_blockD,6215407,4,3,5,8,0
4_7489798,STACK_blockA_blockE,7489798,4,2,5,7,0
4_6318589,STACK_blockB_blockE,6318589,4,2,5,7,0
4_5147380,STACK_blockC_blockE,5147380,4,2,5,7,0
4_3976171,STACK_blockD_blockE,3976171,4,2,5,7,0
4_4420262,PICK-UP_blockE,4420262,4,3,4,7,0
4_1696685,noop_on_blockE_blockA,1696685,4,1,1,2,0
4_1696686,noop_on_blockE_blockB,1696686,4,1,1,2,0
4_1696687,noop_on_blockE_blockC,1696687,4,1,1,2,0
4_1696688,noop_on_blockE_blockD,1696688,4,1,1,2,0
4_3527978,noop_arm-empty,3527978,4,1,1,2,0
4_2899264,UNSTACK_blockA_blockB,2899264,4,3,5,8,0
4_2899265,UNSTACK_blockA_blockC,2899265,4,3,5,8,0
4_2899266,UNSTACK_blockA_blockD,2899266,4,3,5,8,0
4_2899267,UNSTACK_blockA_blockE,2899267,4,3,5,8,0
4_556845,UNSTACK_blockC_blockA,556845,4,3,5,8,0
4_556846,UNSTACK_blockC_blockB,556846,4,3,5,8,0
4_556848,UNSTACK_blockC_blockD,556848,4,3,5,8,0
4_556849,UNSTACK_blockC_blockE,556849,4,3,5,8,0
4_1728054,UNSTACK_blockB_blockA,1728054,4,3,5,8,0
4_1728056,UNSTACK_blockB_blockC,1728056,4,3,5,8,0
4_1728057,UNSTACK_blockB_blockD,1728057,4,3,5,8,0
4_1728058,UNSTACK_blockB_blockE,1728058,4,3,5,8,0
4_4420258,PICK-UP_blockA,4420258,4,3,4,7,0
4_4420259,PICK-UP_blockB,4420259,4,3,4,7,0
4_4420260,PICK-UP_blockC,4420260,4,3,4,7,0
4_2867894,noop_on_blockD_blockA,2867894,4,1,1,2,0
4_2867895,noop_on_blockD_blockB,2867895,4,1,1,2,0
4_6381522,noop_on_blockA_blockB,6381522,4,1,1,2,0
4_2867896,noop_on_blockD_blockC,2867896,4,1,1,2,0
4_6381523,noop_on_blockA_blockC,6381523,4,1,1,2,0
4_6381524,noop_on_blockA_blockD,6381524,4,1,1,2,0
4_2867898,noop_on_blockD_blockE,2867898,4,1,1,2,0
4_6381525,noop_on_blockA_blockE,6381525,4,1,1,2,0
4_4039103,noop_on_blockC_blockA,4039103,4,1,1,2,0
4_4039104,noop_on_blockC_blockB,4039104,4,1,1,2,0
4_4039106,noop_on_blockC_blockD,4039106,4,1,1,2,0
4_626599,noop_on-table_blockA,626599,4,1,1,2,0
4_4039107,noop_on_blockC_blockE,4039107,4,1,1,2,0
4_626600,noop_on-table_blockB,626600,4,1,1,2,0
4_626601,noop_on-table_blockC,626601,4,1,1,2,0
4_626602,noop_on-table_blockD,626602,4,1,1,2,0
4_626603,noop_on-table_blockE,626603,4,1,1,2,0
4_5210312,noop_on_blockB_blockA,5210312,4,1,1,2,0
4_5210314,noop_on_blockB_blockC,5210314,4,1,1,2,0
4_5210315,noop_on_blockB_blockD,5210315,4,1,1,2,0
4_5210316,noop_on_blockB_blockE,5210316,4,1,1,2,0
4_7712925,noop_holding_blockA,7712925,4,1,1,2,0
4_7489795,STACK_blockA_blockB,7489795,4,2,5,7,0
4_7489796,STACK_blockA_blockC,7489796,4,2,5,7,0
4_5129701,PUT-DOWN_blockA,5129701,4,1,4,5,0
4_7712926,noop_holding_blockB,7712926,4,1,1,2,0
4_6318585,STACK_blockB_blockA,6318585,4,2,5,7,0
4_6318587,STACK_blockB_blockC,6318587,4,2,5,7,0
4_5129702,PUT-DOWN_blockB,5129702,4,1,4,5,0
4_7712927,noop_holding_blockC,7712927,4,1,1,2,0
4_5147376,STACK_blockC_blockA,5147376,4,2,5,7,0
4_5147377,STACK_blockC_blockB,5147377,4,2,5,7,0
4_5129703,PUT-DOWN_blockC,5129703,4,1,4,5,0
4_7712928,noop_holding_blockD,7712928,4,1,1,2,0
4_3976167,STACK_blockD_blockA,3976167,4,2,5,7,0
4_3976168,STACK_blockD_blockB,3976168,4,2,5,7,0
4_3976169,STACK_blockD_blockC,3976169,4,2,5,7,0
4_5129704,PUT-DOWN_blockD,5129704,4,1,4,5,0
4_7712929,noop_holding_blockE,7712929,4,1,1,2,0
4_2804958,STACK_blockE_blockA,2804958,4,2,5,7,0
4_2804959,STACK_blockE_blockB,2804959,4,2,5,7,0
4_2804960,STACK_blockE_blockC,2804960,4,2,5,7,0
4_5129705,PUT-DOWN_blockE,5129705,4,1,4,5,0
4_7888380,noop_clear_blockA,7888380,4,1,1,2,0
4_7888381,noop_clear_blockB,7888381,4,1,1,2,0
4_7888382,noop_clear_blockC,7888382,4,1,1,2,0
4_7323874,on-table_blockB,7323874,4,3,2,5,0
4_7323875,on-table_blockC,7323875,4,3,2,5,0
4_7323873,on-table_blockA,7323873,4,3,2,5,0
4_4319057,arm-empty,4319057,4,51,26,77,0
4_2486097,clear_blockA,2486097,4,19,10,29,0
4_6926487,holding_blockA,6926487,4,11,6,17,0
