"","com","planner","dom","gn","Class","Cfactor","Cresp","Ctran","R2","Dist"
"6151","IPC2000","mips","blocks","BLOCKS-10-2",1,"DM","Time","DM^-10vlog(Time)",0.976389067933864,-195.688275932843
"6171","IPC2000","blackbox","blocks","BLOCKS-11-0",0,"DM","Time","DM^-10vlog(Time)",0.975864029990101,0
"6181","IPC2000","ff","blocks","BLOCKS-11-0",0,"DM","Time","DM^-10vlog(Time)",0.612977675520905,0
"6201","IPC2000","grt","blocks","BLOCKS-11-0",1,"DM","Time","DM^-10vlog(Time)",0.127954284956736,469.322683330212
"6211","IPC2000","system-r","blocks","BLOCKS-11-0",2,"DM","Time","DM^-10vlog(Time)",0.962378371463429,-16.4357457385848
"6221","IPC2000","ipp","blocks","BLOCKS-11-0",2,"DM","Time","DM^-10vlog(Time)",0.967087970833887,-11.9926130281907
"6231","IPC2000","stan","blocks","BLOCKS-11-0",1,"DM","Time","DM^-10vlog(Time)",0.165065842684165,-1
"6261","IPC2000","hsp2","blocks","BLOCKS-11-0",1,"DM","Time","DM^-10vlog(Time)",0.96958736864145,-8.50497991217788
"6271","IPC2000","mips","blocks","BLOCKS-11-0",0,"DM","Time","DM^-10vlog(Time)",0.976389067933864,0
"6411","IPC2000","blackbox","blocks","BLOCKS-11-2",2,"DM","Time","DM^-10vlog(Time)",0.975864029990101,-52.3486512147397
"6421","IPC2000","mips","blocks","BLOCKS-11-2",0,"DM","Time","DM^-10vlog(Time)",0.976389067933864,0
"6431","IPC2000","stan","blocks","BLOCKS-11-2",1,"DM","Time","DM^-10vlog(Time)",0.165065842684165,-1
"6451","IPC2000","ff","blocks","BLOCKS-11-2",0,"DM","Time","DM^-10vlog(Time)",0.612977675520905,0
"6471","IPC2000","hsp2","blocks","BLOCKS-11-2",0,"DM","Time","DM^-10vlog(Time)",0.96958736864145,0
"6481","IPC2000","system-r","blocks","BLOCKS-11-2",0,"DM","Time","DM^-10vlog(Time)",0.962378371463429,0
"6491","IPC2000","ipp","blocks","BLOCKS-11-2",2,"DM","Time","DM^-10vlog(Time)",0.967087970833887,-9.00476275256601
"6501","IPC2000","tokenplan","blocks","BLOCKS-11-2",0,"DM","Time","DM^-10vlog(Time)",0.626740975762598,0
"6541","IPC2000","hsp2","blocks","BLOCKS-12-0",1,"DM","Time","DM^-10vlog(Time)",0.96958736864145,-0.773989960576078
"6551","IPC2000","stan","blocks","BLOCKS-12-0",1,"DM","Time","DM^-10vlog(Time)",0.165065842684165,-1
"6561","IPC2000","ipp","blocks","BLOCKS-12-0",1,"DM","Time","DM^-10vlog(Time)",0.967087970833887,-37.9978555371415
"6571","IPC2000","altalt","blocks","BLOCKS-12-0",1,"DM","Time","DM^-10vlog(Time)",0.279611923215312,-214.907803504
"6581","IPC2000","ff","blocks","BLOCKS-12-0",1,"DM","Time","DM^-10vlog(Time)",0.612977675520905,-1
"6591","IPC2000","system-r","blocks","BLOCKS-12-0",0,"DM","Time","DM^-10vlog(Time)",0.962378371463429,0
"6611","IPC2000","tokenplan","blocks","BLOCKS-12-0",0,"DM","Time","DM^-10vlog(Time)",0.626740975762598,0
"6621","IPC2000","mips","blocks","BLOCKS-12-0",1,"DM","Time","DM^-10vlog(Time)",0.976389067933864,-122.35481408801
"6631","IPC2000","blackbox","blocks","BLOCKS-12-0",1,"DM","Time","DM^-10vlog(Time)",0.975864029990101,-141.894246551198
"6651","IPC2000","hsp2","blocks","BLOCKS-12-1",0,"DM","Time","DM^-10vlog(Time)",0.96958736864145,0
"6661","IPC2000","stan","blocks","BLOCKS-12-1",0,"DM","Time","DM^-10vlog(Time)",0.165065842684165,0
"6681","IPC2000","tokenplan","blocks","BLOCKS-12-1",0,"DM","Time","DM^-10vlog(Time)",0.626740975762598,0
"6691","IPC2000","ipp","blocks","BLOCKS-12-1",2,"DM","Time","DM^-10vlog(Time)",0.967087970833887,-4.13990437887198
"6701","IPC2000","mips","blocks","BLOCKS-12-1",0,"DM","Time","DM^-10vlog(Time)",0.976389067933864,0
"6711","IPC2000","system-r","blocks","BLOCKS-12-1",0,"DM","Time","DM^-10vlog(Time)",0.962378371463429,0
"6721","IPC2000","ff","blocks","BLOCKS-12-1",0,"DM","Time","DM^-10vlog(Time)",0.612977675520905,0
"6731","IPC2000","altalt","blocks","BLOCKS-12-1",1,"DM","Time","DM^-10vlog(Time)",0.279611923215312,-1.2941130387346
"6761","IPC2000","blackbox","blocks","BLOCKS-12-1",0,"DM","Time","DM^-10vlog(Time)",0.975864029990101,0
"9441","IPC2000","propplan","blocks","BLOCKS-4-0",0,"DM","Time","DM^-10vlog(Time)",0.958955086103203,0
"9451","IPC2000","ff","blocks","BLOCKS-4-0",0,"DM","Time","DM^-10vlog(Time)",0.612977675520905,0
"9461","IPC2000","bddplan","blocks","BLOCKS-4-0",0,"DM","Time","DM^-10vlog(Time)",0.972559065960906,0
"9471","IPC2000","ipp","blocks","BLOCKS-4-0",1,"DM","Time","DM^-10vlog(Time)",0.967087970833887,-7.47645989405972
"9481","IPC2000","system-r","blocks","BLOCKS-4-0",0,"DM","Time","DM^-10vlog(Time)",0.962378371463429,0
"9491","IPC2000","mips","blocks","BLOCKS-4-0",0,"DM","Time","DM^-10vlog(Time)",0.976389067933864,0
"9501","IPC2000","grt","blocks","BLOCKS-4-0",1,"DM","Time","DM^-10vlog(Time)",0.127954284956736,230.245705498165
"9511","IPC2000","stan","blocks","BLOCKS-4-0",0,"DM","Time","DM^-10vlog(Time)",0.165065842684165,0
"9521","IPC2000","blackbox","blocks","BLOCKS-4-0",0,"DM","Time","DM^-10vlog(Time)",0.975864029990101,0
"9531","IPC2000","hsp2","blocks","BLOCKS-4-0",0,"DM","Time","DM^-10vlog(Time)",0.96958736864145,0
"9541","IPC2000","altalt","blocks","BLOCKS-4-0",1,"DM","Time","DM^-10vlog(Time)",0.279611923215312,-751.25512422628
"9551","IPC2000","tokenplan","blocks","BLOCKS-4-0",0,"DM","Time","DM^-10vlog(Time)",0.626740975762598,0
"9561","IPC2000","mips","blocks","BLOCKS-4-1",0,"DM","Time","DM^-10vlog(Time)",0.976389067933864,0
"9571","IPC2000","stan","blocks","BLOCKS-4-1",0,"DM","Time","DM^-10vlog(Time)",0.165065842684165,0
"9581","IPC2000","ipp","blocks","BLOCKS-4-1",0,"DM","Time","DM^-10vlog(Time)",0.967087970833887,0
"9591","IPC2000","system-r","blocks","BLOCKS-4-1",0,"DM","Time","DM^-10vlog(Time)",0.962378371463429,0
"9601","IPC2000","grt","blocks","BLOCKS-4-1",1,"DM","Time","DM^-10vlog(Time)",0.127954284956736,249.12101109754
"9611","IPC2000","hsp2","blocks","BLOCKS-4-1",2,"DM","Time","DM^-10vlog(Time)",0.96958736864145,-0.959626334592279
"9621","IPC2000","propplan","blocks","BLOCKS-4-1",2,"DM","Time","DM^-10vlog(Time)",0.958955086103203,536.306613383102
"9631","IPC2000","bddplan","blocks","BLOCKS-4-1",2,"DM","Time","DM^-10vlog(Time)",0.972559065960906,269.261823744947
"9641","IPC2000","ff","blocks","BLOCKS-4-1",0,"DM","Time","DM^-10vlog(Time)",0.612977675520905,0
"9651","IPC2000","blackbox","blocks","BLOCKS-4-1",0,"DM","Time","DM^-10vlog(Time)",0.975864029990101,0
"9661","IPC2000","altalt","blocks","BLOCKS-4-1",1,"DM","Time","DM^-10vlog(Time)",0.279611923215312,-106.929025911973
"9671","IPC2000","tokenplan","blocks","BLOCKS-4-1",0,"DM","Time","DM^-10vlog(Time)",0.626740975762598,0
"9681","IPC2000","system-r","blocks","BLOCKS-4-2",0,"DM","Time","DM^-10vlog(Time)",0.962378371463429,0
"9691","IPC2000","blackbox","blocks","BLOCKS-4-2",2,"DM","Time","DM^-10vlog(Time)",0.975864029990101,-75.3091443516849
"9701","IPC2000","propplan","blocks","BLOCKS-4-2",2,"DM","Time","DM^-10vlog(Time)",0.958955086103203,4161.76055249653
"9711","IPC2000","grt","blocks","BLOCKS-4-2",1,"DM","Time","DM^-10vlog(Time)",0.127954284956736,114.673656030748
"9721","IPC2000","stan","blocks","BLOCKS-4-2",0,"DM","Time","DM^-10vlog(Time)",0.165065842684165,0
"9731","IPC2000","bddplan","blocks","BLOCKS-4-2",2,"DM","Time","DM^-10vlog(Time)",0.972559065960906,75.0995192925975
"9741","IPC2000","tokenplan","blocks","BLOCKS-4-2",0,"DM","Time","DM^-10vlog(Time)",0.626740975762598,0
"9751","IPC2000","mips","blocks","BLOCKS-4-2",0,"DM","Time","DM^-10vlog(Time)",0.976389067933864,0
"9761","IPC2000","ipp","blocks","BLOCKS-4-2",2,"DM","Time","DM^-10vlog(Time)",0.967087970833887,-4.49840731593719
"9771","IPC2000","ff","blocks","BLOCKS-4-2",0,"DM","Time","DM^-10vlog(Time)",0.612977675520905,0
"9781","IPC2000","hsp2","blocks","BLOCKS-4-2",2,"DM","Time","DM^-10vlog(Time)",0.96958736864145,-0.783418157008708
"9791","IPC2000","altalt","blocks","BLOCKS-4-2",1,"DM","Time","DM^-10vlog(Time)",0.279611923215312,-323.550362792748
"9801","IPC2000","system-r","blocks","BLOCKS-5-0",0,"DM","Time","DM^-10vlog(Time)",0.962378371463429,0
"9811","IPC2000","bddplan","blocks","BLOCKS-5-0",0,"DM","Time","DM^-10vlog(Time)",0.972559065960906,0
"9821","IPC2000","stan","blocks","BLOCKS-5-0",0,"DM","Time","DM^-10vlog(Time)",0.165065842684165,0
"9831","IPC2000","altalt","blocks","BLOCKS-5-0",1,"DM","Time","DM^-10vlog(Time)",0.279611923215312,-76.3234262664212
"9841","IPC2000","mips","blocks","BLOCKS-5-0",2,"DM","Time","DM^-10vlog(Time)",0.976389067933864,-617.78059200317
"9851","IPC2000","blackbox","blocks","BLOCKS-5-0",0,"DM","Time","DM^-10vlog(Time)",0.975864029990101,0
"9861","IPC2000","ff","blocks","BLOCKS-5-0",1,"DM","Time","DM^-10vlog(Time)",0.612977675520905,-1
"9871","IPC2000","tokenplan","blocks","BLOCKS-5-0",0,"DM","Time","DM^-10vlog(Time)",0.626740975762598,0
"9881","IPC2000","grt","blocks","BLOCKS-5-0",0,"DM","Time","DM^-10vlog(Time)",0.127954284956736,0
"9891","IPC2000","ipp","blocks","BLOCKS-5-0",0,"DM","Time","DM^-10vlog(Time)",0.967087970833887,0
"9901","IPC2000","hsp2","blocks","BLOCKS-5-0",1,"DM","Time","DM^-10vlog(Time)",0.96958736864145,-130.403885870836
"9911","IPC2000","propplan","blocks","BLOCKS-5-0",0,"DM","Time","DM^-10vlog(Time)",0.958955086103203,0
"9921","IPC2000","system-r","blocks","BLOCKS-5-1",0,"DM","Time","DM^-10vlog(Time)",0.962378371463429,0
"9931","IPC2000","bddplan","blocks","BLOCKS-5-1",0,"DM","Time","DM^-10vlog(Time)",0.972559065960906,0
"9941","IPC2000","grt","blocks","BLOCKS-5-1",2,"DM","Time","DM^-10vlog(Time)",0.127954284956736,58253.2179442531
"9951","IPC2000","blackbox","blocks","BLOCKS-5-1",2,"DM","Time","DM^-10vlog(Time)",0.975864029990101,-148.031683871091
"9961","IPC2000","altalt","blocks","BLOCKS-5-1",0,"DM","Time","DM^-10vlog(Time)",0.279611923215312,0
"9971","IPC2000","ipp","blocks","BLOCKS-5-1",0,"DM","Time","DM^-10vlog(Time)",0.967087970833887,0
"9981","IPC2000","propplan","blocks","BLOCKS-5-1",1,"DM","Time","DM^-10vlog(Time)",0.958955086103203,6260.63721812372
"9991","IPC2000","hsp2","blocks","BLOCKS-5-1",0,"DM","Time","DM^-10vlog(Time)",0.96958736864145,0
"10001","IPC2000","ff","blocks","BLOCKS-5-1",2,"DM","Time","DM^-10vlog(Time)",0.612977675520905,6087.37579584293
"10011","IPC2000","mips","blocks","BLOCKS-5-1",1,"DM","Time","DM^-10vlog(Time)",0.976389067933864,-11595.3148976102
"10021","IPC2000","stan","blocks","BLOCKS-5-1",0,"DM","Time","DM^-10vlog(Time)",0.165065842684165,0
"10031","IPC2000","tokenplan","blocks","BLOCKS-5-1",0,"DM","Time","DM^-10vlog(Time)",0.626740975762598,0
"10041","IPC2000","altalt","blocks","BLOCKS-5-2",0,"DM","Time","DM^-10vlog(Time)",0.279611923215312,0
"10051","IPC2000","hsp2","blocks","BLOCKS-5-2",1,"DM","Time","DM^-10vlog(Time)",0.96958736864145,-25.4655960871818
"10061","IPC2000","tokenplan","blocks","BLOCKS-5-2",0,"DM","Time","DM^-10vlog(Time)",0.626740975762598,0
"10071","IPC2000","ff","blocks","BLOCKS-5-2",1,"DM","Time","DM^-10vlog(Time)",0.612977675520905,-1.00000000000001
"10081","IPC2000","stan","blocks","BLOCKS-5-2",0,"DM","Time","DM^-10vlog(Time)",0.165065842684165,0
"10091","IPC2000","propplan","blocks","BLOCKS-5-2",0,"DM","Time","DM^-10vlog(Time)",0.958955086103203,0
"10101","IPC2000","blackbox","blocks","BLOCKS-5-2",2,"DM","Time","DM^-10vlog(Time)",0.975864029990101,-439.129186180097
"10111","IPC2000","ipp","blocks","BLOCKS-5-2",2,"DM","Time","DM^-10vlog(Time)",0.967087970833887,-22.7363085566847
"10121","IPC2000","grt","blocks","BLOCKS-5-2",2,"DM","Time","DM^-10vlog(Time)",0.127954284956736,176959.512565186
"10131","IPC2000","bddplan","blocks","BLOCKS-5-2",0,"DM","Time","DM^-10vlog(Time)",0.972559065960906,0
"10141","IPC2000","mips","blocks","BLOCKS-5-2",0,"DM","Time","DM^-10vlog(Time)",0.976389067933864,0
"10151","IPC2000","system-r","blocks","BLOCKS-5-2",0,"DM","Time","DM^-10vlog(Time)",0.962378371463429,0
"10161","IPC2000","tokenplan","blocks","BLOCKS-6-0",0,"DM","Time","DM^-10vlog(Time)",0.626740975762598,0
"10171","IPC2000","stan","blocks","BLOCKS-6-0",0,"DM","Time","DM^-10vlog(Time)",0.165065842684165,0
"10181","IPC2000","hsp2","blocks","BLOCKS-6-0",1,"DM","Time","DM^-10vlog(Time)",0.96958736864145,-12092.9293012745
"10191","IPC2000","mips","blocks","BLOCKS-6-0",0,"DM","Time","DM^-10vlog(Time)",0.976389067933864,0
"10201","IPC2000","ff","blocks","BLOCKS-6-0",0,"DM","Time","DM^-10vlog(Time)",0.612977675520905,0
"10211","IPC2000","ipp","blocks","BLOCKS-6-0",0,"DM","Time","DM^-10vlog(Time)",0.967087970833887,0
"10221","IPC2000","blackbox","blocks","BLOCKS-6-0",0,"DM","Time","DM^-10vlog(Time)",0.975864029990101,0
"10231","IPC2000","altalt","blocks","BLOCKS-6-0",0,"DM","Time","DM^-10vlog(Time)",0.279611923215312,0
"10241","IPC2000","system-r","blocks","BLOCKS-6-0",0,"DM","Time","DM^-10vlog(Time)",0.962378371463429,0
"10251","IPC2000","grt","blocks","BLOCKS-6-0",2,"DM","Time","DM^-10vlog(Time)",0.127954284956736,71542.6185481492
"10261","IPC2000","bddplan","blocks","BLOCKS-6-0",0,"DM","Time","DM^-10vlog(Time)",0.972559065960906,0
"10271","IPC2000","propplan","blocks","BLOCKS-6-0",0,"DM","Time","DM^-10vlog(Time)",0.958955086103203,0
"10281","IPC2000","propplan","blocks","BLOCKS-6-1",2,"DM","Time","DM^-10vlog(Time)",0.958955086103203,64286.046553895
"10291","IPC2000","altalt","blocks","BLOCKS-6-1",0,"DM","Time","DM^-10vlog(Time)",0.279611923215312,0
"10301","IPC2000","hsp2","blocks","BLOCKS-6-1",2,"DM","Time","DM^-10vlog(Time)",0.96958736864145,-10.0353270176987
"10311","IPC2000","mips","blocks","BLOCKS-6-1",1,"DM","Time","DM^-10vlog(Time)",0.976389067933864,-72966.7409082271
"10321","IPC2000","tokenplan","blocks","BLOCKS-6-1",0,"DM","Time","DM^-10vlog(Time)",0.626740975762598,0
"10331","IPC2000","blackbox","blocks","BLOCKS-6-1",1,"DM","Time","DM^-10vlog(Time)",0.975864029990101,-169930.863620154
"10341","IPC2000","ff","blocks","BLOCKS-6-1",2,"DM","Time","DM^-10vlog(Time)",0.612977675520905,38449.3055031052
"10351","IPC2000","system-r","blocks","BLOCKS-6-1",0,"DM","Time","DM^-10vlog(Time)",0.962378371463429,0
"10361","IPC2000","ipp","blocks","BLOCKS-6-1",1,"DM","Time","DM^-10vlog(Time)",0.967087970833887,-30919.0726020648
"10371","IPC2000","stan","blocks","BLOCKS-6-1",1,"DM","Time","DM^-10vlog(Time)",0.165065842684165,-1
"10381","IPC2000","bddplan","blocks","BLOCKS-6-1",0,"DM","Time","DM^-10vlog(Time)",0.972559065960906,0
"10391","IPC2000","grt","blocks","BLOCKS-6-1",2,"DM","Time","DM^-10vlog(Time)",0.127954284956736,8545.48572282578
"10401","IPC2000","bddplan","blocks","BLOCKS-6-2",1,"DM","Time","DM^-10vlog(Time)",0.972559065960906,-1
"10411","IPC2000","propplan","blocks","BLOCKS-6-2",2,"DM","Time","DM^-10vlog(Time)",0.958955086103203,36200.0320711909
"10421","IPC2000","altalt","blocks","BLOCKS-6-2",0,"DM","Time","DM^-10vlog(Time)",0.279611923215312,0
"10431","IPC2000","ff","blocks","BLOCKS-6-2",2,"DM","Time","DM^-10vlog(Time)",0.612977675520905,1724.70313225198
"10441","IPC2000","stan","blocks","BLOCKS-6-2",0,"DM","Time","DM^-10vlog(Time)",0.165065842684165,0
"10451","IPC2000","grt","blocks","BLOCKS-6-2",1,"DM","Time","DM^-10vlog(Time)",0.127954284956736,362.028960940445
"10461","IPC2000","mips","blocks","BLOCKS-6-2",1,"DM","Time","DM^-10vlog(Time)",0.976389067933864,-72597.6769935109
"10471","IPC2000","tokenplan","blocks","BLOCKS-6-2",0,"DM","Time","DM^-10vlog(Time)",0.626740975762598,0
"10481","IPC2000","ipp","blocks","BLOCKS-6-2",0,"DM","Time","DM^-10vlog(Time)",0.967087970833887,0
"10491","IPC2000","system-r","blocks","BLOCKS-6-2",0,"DM","Time","DM^-10vlog(Time)",0.962378371463429,0
"10501","IPC2000","blackbox","blocks","BLOCKS-6-2",0,"DM","Time","DM^-10vlog(Time)",0.975864029990101,0
"10511","IPC2000","hsp2","blocks","BLOCKS-6-2",1,"DM","Time","DM^-10vlog(Time)",0.96958736864145,-19848.2293012745
"10521","IPC2000","propplan","blocks","BLOCKS-7-0",0,"DM","Time","DM^-10vlog(Time)",0.958955086103203,0
"10531","IPC2000","system-r","blocks","BLOCKS-7-0",1,"DM","Time","DM^-10vlog(Time)",0.962378371463429,-4.69622717787036
"10541","IPC2000","stan","blocks","BLOCKS-7-0",0,"DM","Time","DM^-10vlog(Time)",0.165065842684165,0
"10551","IPC2000","bddplan","blocks","BLOCKS-7-0",0,"DM","Time","DM^-10vlog(Time)",0.972559065960906,0
"10561","IPC2000","altalt","blocks","BLOCKS-7-0",0,"DM","Time","DM^-10vlog(Time)",0.279611923215312,0
"10571","IPC2000","ipp","blocks","BLOCKS-7-0",0,"DM","Time","DM^-10vlog(Time)",0.967087970833887,0
"10581","IPC2000","hsp2","blocks","BLOCKS-7-0",0,"DM","Time","DM^-10vlog(Time)",0.96958736864145,0
"10591","IPC2000","mips","blocks","BLOCKS-7-0",1,"DM","Time","DM^-10vlog(Time)",0.976389067933864,-94806.7409082271
"10601","IPC2000","blackbox","blocks","BLOCKS-7-0",0,"DM","Time","DM^-10vlog(Time)",0.975864029990101,0
"10611","IPC2000","ff","blocks","BLOCKS-7-0",0,"DM","Time","DM^-10vlog(Time)",0.612977675520905,0
"10621","IPC2000","tokenplan","blocks","BLOCKS-7-0",0,"DM","Time","DM^-10vlog(Time)",0.626740975762598,0
"10631","IPC2000","grt","blocks","BLOCKS-7-0",1,"DM","Time","DM^-10vlog(Time)",0.127954284956736,68.4414361925701
"10641","IPC2000","propplan","blocks","BLOCKS-7-1",0,"DM","Time","DM^-10vlog(Time)",0.958955086103203,0
"10651","IPC2000","system-r","blocks","BLOCKS-7-1",1,"DM","Time","DM^-10vlog(Time)",0.962378371463429,-4.69622717787036
"10661","IPC2000","hsp2","blocks","BLOCKS-7-1",0,"DM","Time","DM^-10vlog(Time)",0.96958736864145,0
"10671","IPC2000","mips","blocks","BLOCKS-7-1",0,"DM","Time","DM^-10vlog(Time)",0.976389067933864,0
"10681","IPC2000","bddplan","blocks","BLOCKS-7-1",0,"DM","Time","DM^-10vlog(Time)",0.972559065960906,0
"10691","IPC2000","ff","blocks","BLOCKS-7-1",0,"DM","Time","DM^-10vlog(Time)",0.612977675520905,0
"10701","IPC2000","stan","blocks","BLOCKS-7-1",0,"DM","Time","DM^-10vlog(Time)",0.165065842684165,0
"10711","IPC2000","ipp","blocks","BLOCKS-7-1",0,"DM","Time","DM^-10vlog(Time)",0.967087970833887,0
"10721","IPC2000","grt","blocks","BLOCKS-7-1",0,"DM","Time","DM^-10vlog(Time)",0.127954284956736,0
"10731","IPC2000","blackbox","blocks","BLOCKS-7-1",0,"DM","Time","DM^-10vlog(Time)",0.975864029990101,0
"10741","IPC2000","altalt","blocks","BLOCKS-7-1",0,"DM","Time","DM^-10vlog(Time)",0.279611923215312,0
"10751","IPC2000","tokenplan","blocks","BLOCKS-7-1",2,"DM","Time","DM^-10vlog(Time)",0.626740975762598,-2.61136449915792e-06
"10761","IPC2000","propplan","blocks","BLOCKS-7-2",0,"DM","Time","DM^-10vlog(Time)",0.958955086103203,0
"10771","IPC2000","hsp2","blocks","BLOCKS-7-2",2,"DM","Time","DM^-10vlog(Time)",0.96958736864145,-224.356035996638
"10781","IPC2000","mips","blocks","BLOCKS-7-2",0,"DM","Time","DM^-10vlog(Time)",0.976389067933864,0
"10791","IPC2000","tokenplan","blocks","BLOCKS-7-2",2,"DM","Time","DM^-10vlog(Time)",0.626740975762598,-2.61136449915792e-06
"10801","IPC2000","system-r","blocks","BLOCKS-7-2",2,"DM","Time","DM^-10vlog(Time)",0.962378371463429,-6.95647566844947
"10811","IPC2000","altalt","blocks","BLOCKS-7-2",0,"DM","Time","DM^-10vlog(Time)",0.279611923215312,0
"10821","IPC2000","stan","blocks","BLOCKS-7-2",0,"DM","Time","DM^-10vlog(Time)",0.165065842684165,0
"10831","IPC2000","ipp","blocks","BLOCKS-7-2",0,"DM","Time","DM^-10vlog(Time)",0.967087970833887,0
"10841","IPC2000","grt","blocks","BLOCKS-7-2",0,"DM","Time","DM^-10vlog(Time)",0.127954284956736,0
"10851","IPC2000","bddplan","blocks","BLOCKS-7-2",0,"DM","Time","DM^-10vlog(Time)",0.972559065960906,0
"10861","IPC2000","ff","blocks","BLOCKS-7-2",2,"DM","Time","DM^-10vlog(Time)",0.612977675520905,20554.5020111519
"10871","IPC2000","blackbox","blocks","BLOCKS-7-2",0,"DM","Time","DM^-10vlog(Time)",0.975864029990101,0
"10891","IPC2000","ipp","blocks","BLOCKS-8-0",0,"DM","Time","DM^-10vlog(Time)",0.967087970833887,0
"10911","IPC2000","altalt","blocks","BLOCKS-8-0",0,"DM","Time","DM^-10vlog(Time)",0.279611923215312,0
"10921","IPC2000","blackbox","blocks","BLOCKS-8-0",0,"DM","Time","DM^-10vlog(Time)",0.975864029990101,0
"10931","IPC2000","system-r","blocks","BLOCKS-8-0",2,"DM","Time","DM^-10vlog(Time)",0.962378371463429,-6.95647566844947
"10941","IPC2000","tokenplan","blocks","BLOCKS-8-0",2,"DM","Time","DM^-10vlog(Time)",0.626740975762598,-1.87120611589691e-07
"10951","IPC2000","mips","blocks","BLOCKS-8-0",2,"DM","Time","DM^-10vlog(Time)",0.976389067933864,894801.971172157
"10961","IPC2000","ff","blocks","BLOCKS-8-0",1,"DM","Time","DM^-10vlog(Time)",0.612977675520905,-0.999999999999972
"10971","IPC2000","hsp2","blocks","BLOCKS-8-0",2,"DM","Time","DM^-10vlog(Time)",0.96958736864145,-131.375389717961
"10981","IPC2000","propplan","blocks","BLOCKS-8-0",1,"DM","Time","DM^-10vlog(Time)",0.958955086103203,15.6148984711178
"10991","IPC2000","stan","blocks","BLOCKS-8-0",0,"DM","Time","DM^-10vlog(Time)",0.165065842684165,0
"11001","IPC2000","mips","blocks","BLOCKS-8-1",2,"DM","Time","DM^-10vlog(Time)",0.976389067933864,18598.1950904762
"11011","IPC2000","blackbox","blocks","BLOCKS-8-1",1,"DM","Time","DM^-10vlog(Time)",0.975864029990101,-0.588128416362927
"11021","IPC2000","tokenplan","blocks","BLOCKS-8-1",2,"DM","Time","DM^-10vlog(Time)",0.626740975762598,-1.87120611589691e-07
"11031","IPC2000","hsp2","blocks","BLOCKS-8-1",0,"DM","Time","DM^-10vlog(Time)",0.96958736864145,0
"11041","IPC2000","propplan","blocks","BLOCKS-8-1",0,"DM","Time","DM^-10vlog(Time)",0.958955086103203,0
"11051","IPC2000","altalt","blocks","BLOCKS-8-1",0,"DM","Time","DM^-10vlog(Time)",0.279611923215312,0
"11061","IPC2000","stan","blocks","BLOCKS-8-1",0,"DM","Time","DM^-10vlog(Time)",0.165065842684165,0
"11081","IPC2000","grt","blocks","BLOCKS-8-1",0,"DM","Time","DM^-10vlog(Time)",0.127954284956736,0
"11091","IPC2000","ff","blocks","BLOCKS-8-1",1,"DM","Time","DM^-10vlog(Time)",0.612977675520905,-0.999999999999886
"11101","IPC2000","system-r","blocks","BLOCKS-8-1",0,"DM","Time","DM^-10vlog(Time)",0.962378371463429,0
"11111","IPC2000","ipp","blocks","BLOCKS-8-1",0,"DM","Time","DM^-10vlog(Time)",0.967087970833887,0
"11121","IPC2000","hsp2","blocks","BLOCKS-8-2",2,"DM","Time","DM^-10vlog(Time)",0.96958736864145,-0.425749086594148
"11131","IPC2000","blackbox","blocks","BLOCKS-8-2",2,"DM","Time","DM^-10vlog(Time)",0.975864029990101,-10.3968913005697
"11141","IPC2000","system-r","blocks","BLOCKS-8-2",0,"DM","Time","DM^-10vlog(Time)",0.962378371463429,0
"11151","IPC2000","mips","blocks","BLOCKS-8-2",0,"DM","Time","DM^-10vlog(Time)",0.976389067933864,0
"11171","IPC2000","tokenplan","blocks","BLOCKS-8-2",2,"DM","Time","DM^-10vlog(Time)",0.626740975762598,-2.61136449915792e-06
"11181","IPC2000","ipp","blocks","BLOCKS-8-2",1,"DM","Time","DM^-10vlog(Time)",0.967087970833887,-3.48339580800127
"11191","IPC2000","altalt","blocks","BLOCKS-8-2",0,"DM","Time","DM^-10vlog(Time)",0.279611923215312,0
"11201","IPC2000","stan","blocks","BLOCKS-8-2",0,"DM","Time","DM^-10vlog(Time)",0.165065842684165,0
"11211","IPC2000","propplan","blocks","BLOCKS-8-2",0,"DM","Time","DM^-10vlog(Time)",0.958955086103203,0
"11221","IPC2000","ff","blocks","BLOCKS-8-2",0,"DM","Time","DM^-10vlog(Time)",0.612977675520905,0
"11231","IPC2000","grt","blocks","BLOCKS-8-2",0,"DM","Time","DM^-10vlog(Time)",0.127954284956736,0
"11241","IPC2000","stan","blocks","BLOCKS-9-0",0,"DM","Time","DM^-10vlog(Time)",0.165065842684165,0
"11261","IPC2000","blackbox","blocks","BLOCKS-9-0",2,"DM","Time","DM^-10vlog(Time)",0.975864029990101,-0.280673989208609
"11271","IPC2000","mips","blocks","BLOCKS-9-0",2,"DM","Time","DM^-10vlog(Time)",0.976389067933864,-8.52556375190807
"11281","IPC2000","tokenplan","blocks","BLOCKS-9-0",2,"DM","Time","DM^-10vlog(Time)",0.626740975762598,-2.61136449915792e-06
"11291","IPC2000","ff","blocks","BLOCKS-9-0",0,"DM","Time","DM^-10vlog(Time)",0.612977675520905,0
"11311","IPC2000","system-r","blocks","BLOCKS-9-0",0,"DM","Time","DM^-10vlog(Time)",0.962378371463429,0
"11331","IPC2000","hsp2","blocks","BLOCKS-9-0",1,"DM","Time","DM^-10vlog(Time)",0.96958736864145,-0.0152994293833597
"11351","IPC2000","ipp","blocks","BLOCKS-9-0",2,"DM","Time","DM^-10vlog(Time)",0.967087970833887,-0.570069054142492
