"","com","planner","dom","gn","Class","Cfactor","Cresp","Ctran","R2","Dist"
"6561","IPC2000","ipp","blocks","BLOCKS-12-0",1,"DM","Time","DM^-10vlog(Time)",0.967087970833887,-37.9978555371415
"6571","IPC2000","altalt","blocks","BLOCKS-12-0",1,"DM","Time","DM^-10vlog(Time)",0.653751829274382,-112.530301947584
"6581","IPC2000","ff","blocks","BLOCKS-12-0",1,"DM","Time","DM^-10vlog(Time)",0.612977675520905,-1
"6591","IPC2000","system-r","blocks","BLOCKS-12-0",2,"DM","Time","DM^-10vlog(Time)",0.991280633027013,-15.7194611481966
"6611","IPC2000","tokenplan","blocks","BLOCKS-12-0",1,"DM","Time","DM^-10vlog(Time)",0.954761734274369,-179.392588476714
"6621","IPC2000","mips","blocks","BLOCKS-12-0",1,"DM","Time","DM^-10vlog(Time)",0.976389067933864,-122.35481408801
"6631","IPC2000","blackbox","blocks","BLOCKS-12-0",1,"DM","Time","DM^-10vlog(Time)",0.975864029990101,-141.894246551198
"6651","IPC2000","hsp2","blocks","BLOCKS-12-1",0,"DM","Time","DM^-10vlog(Time)",0.96958736864145,0
"6661","IPC2000","stan","blocks","BLOCKS-12-1",0,"DM","Time","DM^-10vlog(Time)",0.805392079021395,0
"6681","IPC2000","tokenplan","blocks","BLOCKS-12-1",0,"DM","Time","DM^-10vlog(Time)",0.954761734274369,0
"6691","IPC2000","ipp","blocks","BLOCKS-12-1",2,"DM","Time","DM^-10vlog(Time)",0.967087970833887,-4.13990437887198
"6701","IPC2000","mips","blocks","BLOCKS-12-1",0,"DM","Time","DM^-10vlog(Time)",0.976389067933864,0
"6711","IPC2000","system-r","blocks","BLOCKS-12-1",0,"DM","Time","DM^-10vlog(Time)",0.991280633027013,0
"6721","IPC2000","ff","blocks","BLOCKS-12-1",0,"DM","Time","DM^-10vlog(Time)",0.612977675520905,0
"6731","IPC2000","altalt","blocks","BLOCKS-12-1",2,"DM","Time","DM^-10vlog(Time)",0.653751829274382,-9.63575179662084
"6761","IPC2000","blackbox","blocks","BLOCKS-12-1",0,"DM","Time","DM^-10vlog(Time)",0.975864029990101,0
"9441","IPC2000","propplan","blocks","BLOCKS-4-0",0,"DM","Time","DM^-10vlog(Time)",0.958955086103203,0
"9451","IPC2000","ff","blocks","BLOCKS-4-0",0,"DM","Time","DM^-10vlog(Time)",0.612977675520905,0
"9461","IPC2000","bddplan","blocks","BLOCKS-4-0",0,"DM","Time","DM^-10vlog(Time)",0.972559065960906,0
"9471","IPC2000","ipp","blocks","BLOCKS-4-0",1,"DM","Time","DM^-10vlog(Time)",0.967087970833887,-7.47645989405972
"9481","IPC2000","system-r","blocks","BLOCKS-4-0",1,"DM","Time","DM^-10vlog(Time)",0.991280633027013,-23.3009715916492
"9491","IPC2000","mips","blocks","BLOCKS-4-0",0,"DM","Time","DM^-10vlog(Time)",0.976389067933864,0
"9501","IPC2000","grt","blocks","BLOCKS-4-0",0,"DM","Time","DM^-10vlog(Time)",0.411370195683613,0
"9511","IPC2000","stan","blocks","BLOCKS-4-0",0,"DM","Time","DM^-10vlog(Time)",0.805392079021395,0
"9521","IPC2000","blackbox","blocks","BLOCKS-4-0",0,"DM","Time","DM^-10vlog(Time)",0.975864029990101,0
"9531","IPC2000","hsp2","blocks","BLOCKS-4-0",0,"DM","Time","DM^-10vlog(Time)",0.96958736864145,0
"9541","IPC2000","altalt","blocks","BLOCKS-4-0",1,"DM","Time","DM^-10vlog(Time)",0.653751829274382,-486.033817668584
"9551","IPC2000","tokenplan","blocks","BLOCKS-4-0",2,"DM","Time","DM^-10vlog(Time)",0.954761734274369,-50.2611330610873
"9561","IPC2000","mips","blocks","BLOCKS-4-1",0,"DM","Time","DM^-10vlog(Time)",0.976389067933864,0
"9571","IPC2000","stan","blocks","BLOCKS-4-1",0,"DM","Time","DM^-10vlog(Time)",0.805392079021395,0
"9581","IPC2000","ipp","blocks","BLOCKS-4-1",0,"DM","Time","DM^-10vlog(Time)",0.967087970833887,0
"9591","IPC2000","system-r","blocks","BLOCKS-4-1",2,"DM","Time","DM^-10vlog(Time)",0.991280633027013,-14.2162005814123
"9601","IPC2000","grt","blocks","BLOCKS-4-1",0,"DM","Time","DM^-10vlog(Time)",0.411370195683613,0
"9611","IPC2000","hsp2","blocks","BLOCKS-4-1",2,"DM","Time","DM^-10vlog(Time)",0.96958736864145,-0.959626334592279
"9621","IPC2000","propplan","blocks","BLOCKS-4-1",2,"DM","Time","DM^-10vlog(Time)",0.958955086103203,536.306613383102
"9631","IPC2000","bddplan","blocks","BLOCKS-4-1",2,"DM","Time","DM^-10vlog(Time)",0.972559065960906,269.261823744947
"9641","IPC2000","ff","blocks","BLOCKS-4-1",0,"DM","Time","DM^-10vlog(Time)",0.612977675520905,0
"9651","IPC2000","blackbox","blocks","BLOCKS-4-1",0,"DM","Time","DM^-10vlog(Time)",0.975864029990101,0
"9661","IPC2000","altalt","blocks","BLOCKS-4-1",0,"DM","Time","DM^-10vlog(Time)",0.653751829274382,0
"9671","IPC2000","tokenplan","blocks","BLOCKS-4-1",1,"DM","Time","DM^-10vlog(Time)",0.954761734274369,-2020.31662868404
"9681","IPC2000","system-r","blocks","BLOCKS-4-2",1,"DM","Time","DM^-10vlog(Time)",0.991280633027013,-3.43929394493864
"9691","IPC2000","blackbox","blocks","BLOCKS-4-2",2,"DM","Time","DM^-10vlog(Time)",0.975864029990101,-75.3091443516849
"9701","IPC2000","propplan","blocks","BLOCKS-4-2",2,"DM","Time","DM^-10vlog(Time)",0.958955086103203,4161.76055249653
"9711","IPC2000","grt","blocks","BLOCKS-4-2",0,"DM","Time","DM^-10vlog(Time)",0.411370195683613,0
"9721","IPC2000","stan","blocks","BLOCKS-4-2",0,"DM","Time","DM^-10vlog(Time)",0.805392079021395,0
"9731","IPC2000","bddplan","blocks","BLOCKS-4-2",2,"DM","Time","DM^-10vlog(Time)",0.972559065960906,75.0995192925975
"9741","IPC2000","tokenplan","blocks","BLOCKS-4-2",0,"DM","Time","DM^-10vlog(Time)",0.954761734274369,0
"9751","IPC2000","mips","blocks","BLOCKS-4-2",0,"DM","Time","DM^-10vlog(Time)",0.976389067933864,0
"9761","IPC2000","ipp","blocks","BLOCKS-4-2",2,"DM","Time","DM^-10vlog(Time)",0.967087970833887,-4.49840731593719
"9771","IPC2000","ff","blocks","BLOCKS-4-2",0,"DM","Time","DM^-10vlog(Time)",0.612977675520905,0
"9781","IPC2000","hsp2","blocks","BLOCKS-4-2",2,"DM","Time","DM^-10vlog(Time)",0.96958736864145,-0.783418157008708
"9791","IPC2000","altalt","blocks","BLOCKS-4-2",0,"DM","Time","DM^-10vlog(Time)",0.653751829274382,0
"9801","IPC2000","system-r","blocks","BLOCKS-5-0",2,"DM","Time","DM^-10vlog(Time)",0.991280633027013,-3.54149609458921
"9811","IPC2000","bddplan","blocks","BLOCKS-5-0",0,"DM","Time","DM^-10vlog(Time)",0.972559065960906,0
"9821","IPC2000","stan","blocks","BLOCKS-5-0",0,"DM","Time","DM^-10vlog(Time)",0.805392079021395,0
"9831","IPC2000","altalt","blocks","BLOCKS-5-0",0,"DM","Time","DM^-10vlog(Time)",0.653751829274382,0
"9841","IPC2000","mips","blocks","BLOCKS-5-0",2,"DM","Time","DM^-10vlog(Time)",0.976389067933864,-617.78059200317
"9851","IPC2000","blackbox","blocks","BLOCKS-5-0",0,"DM","Time","DM^-10vlog(Time)",0.975864029990101,0
"9861","IPC2000","ff","blocks","BLOCKS-5-0",1,"DM","Time","DM^-10vlog(Time)",0.612977675520905,-1
"9871","IPC2000","tokenplan","blocks","BLOCKS-5-0",1,"DM","Time","DM^-10vlog(Time)",0.954761734274369,-1286.56833901587
"9881","IPC2000","grt","blocks","BLOCKS-5-0",0,"DM","Time","DM^-10vlog(Time)",0.411370195683613,0
"9891","IPC2000","ipp","blocks","BLOCKS-5-0",0,"DM","Time","DM^-10vlog(Time)",0.967087970833887,0
"9901","IPC2000","hsp2","blocks","BLOCKS-5-0",1,"DM","Time","DM^-10vlog(Time)",0.96958736864145,-130.403885870836
"9911","IPC2000","propplan","blocks","BLOCKS-5-0",0,"DM","Time","DM^-10vlog(Time)",0.958955086103203,0
"9921","IPC2000","system-r","blocks","BLOCKS-5-1",1,"DM","Time","DM^-10vlog(Time)",0.991280633027013,-7.31931293957189
"9931","IPC2000","bddplan","blocks","BLOCKS-5-1",0,"DM","Time","DM^-10vlog(Time)",0.972559065960906,0
"9941","IPC2000","grt","blocks","BLOCKS-5-1",1,"DM","Time","DM^-10vlog(Time)",0.411370195683613,-25869.0341629872
"9951","IPC2000","blackbox","blocks","BLOCKS-5-1",2,"DM","Time","DM^-10vlog(Time)",0.975864029990101,-148.031683871091
"9961","IPC2000","altalt","blocks","BLOCKS-5-1",0,"DM","Time","DM^-10vlog(Time)",0.653751829274382,0
"9971","IPC2000","ipp","blocks","BLOCKS-5-1",0,"DM","Time","DM^-10vlog(Time)",0.967087970833887,0
"9981","IPC2000","propplan","blocks","BLOCKS-5-1",1,"DM","Time","DM^-10vlog(Time)",0.958955086103203,6260.63721812372
"9991","IPC2000","hsp2","blocks","BLOCKS-5-1",0,"DM","Time","DM^-10vlog(Time)",0.96958736864145,0
"10001","IPC2000","ff","blocks","BLOCKS-5-1",2,"DM","Time","DM^-10vlog(Time)",0.612977675520905,6087.37579584293
"10011","IPC2000","mips","blocks","BLOCKS-5-1",1,"DM","Time","DM^-10vlog(Time)",0.976389067933864,-11595.3148976102
"10021","IPC2000","stan","blocks","BLOCKS-5-1",1,"DM","Time","DM^-10vlog(Time)",0.805392079021395,-1.00000000000011
"10031","IPC2000","tokenplan","blocks","BLOCKS-5-1",0,"DM","Time","DM^-10vlog(Time)",0.954761734274369,0
"10041","IPC2000","altalt","blocks","BLOCKS-5-2",0,"DM","Time","DM^-10vlog(Time)",0.653751829274382,0
"10051","IPC2000","hsp2","blocks","BLOCKS-5-2",1,"DM","Time","DM^-10vlog(Time)",0.96958736864145,-25.4655960871818
"10061","IPC2000","tokenplan","blocks","BLOCKS-5-2",0,"DM","Time","DM^-10vlog(Time)",0.954761734274369,0
"10071","IPC2000","ff","blocks","BLOCKS-5-2",1,"DM","Time","DM^-10vlog(Time)",0.612977675520905,-1.00000000000001
"10081","IPC2000","stan","blocks","BLOCKS-5-2",1,"DM","Time","DM^-10vlog(Time)",0.805392079021395,-1.00000000000009
"10091","IPC2000","propplan","blocks","BLOCKS-5-2",0,"DM","Time","DM^-10vlog(Time)",0.958955086103203,0
"10101","IPC2000","blackbox","blocks","BLOCKS-5-2",2,"DM","Time","DM^-10vlog(Time)",0.975864029990101,-439.129186180097
"10111","IPC2000","ipp","blocks","BLOCKS-5-2",2,"DM","Time","DM^-10vlog(Time)",0.967087970833887,-22.7363085566847
"10121","IPC2000","grt","blocks","BLOCKS-5-2",1,"DM","Time","DM^-10vlog(Time)",0.411370195683613,-149197.341576076
"10131","IPC2000","bddplan","blocks","BLOCKS-5-2",0,"DM","Time","DM^-10vlog(Time)",0.972559065960906,0
"10141","IPC2000","mips","blocks","BLOCKS-5-2",0,"DM","Time","DM^-10vlog(Time)",0.976389067933864,0
"10151","IPC2000","system-r","blocks","BLOCKS-5-2",0,"DM","Time","DM^-10vlog(Time)",0.991280633027013,0
"10161","IPC2000","tokenplan","blocks","BLOCKS-6-0",0,"DM","Time","DM^-10vlog(Time)",0.954761734274369,0
"10171","IPC2000","stan","blocks","BLOCKS-6-0",1,"DM","Time","DM^-10vlog(Time)",0.805392079021395,-1.00000000000003
"10181","IPC2000","hsp2","blocks","BLOCKS-6-0",1,"DM","Time","DM^-10vlog(Time)",0.96958736864145,-12092.9293012745
"10191","IPC2000","mips","blocks","BLOCKS-6-0",0,"DM","Time","DM^-10vlog(Time)",0.976389067933864,0
"10201","IPC2000","ff","blocks","BLOCKS-6-0",0,"DM","Time","DM^-10vlog(Time)",0.612977675520905,0
"10211","IPC2000","ipp","blocks","BLOCKS-6-0",0,"DM","Time","DM^-10vlog(Time)",0.967087970833887,0
"10221","IPC2000","blackbox","blocks","BLOCKS-6-0",0,"DM","Time","DM^-10vlog(Time)",0.975864029990101,0
"10231","IPC2000","altalt","blocks","BLOCKS-6-0",2,"DM","Time","DM^-10vlog(Time)",0.653751829274382,-59.9274948070129
"10241","IPC2000","system-r","blocks","BLOCKS-6-0",0,"DM","Time","DM^-10vlog(Time)",0.991280633027013,0
"10251","IPC2000","grt","blocks","BLOCKS-6-0",1,"DM","Time","DM^-10vlog(Time)",0.411370195683613,-3394.92562344771
"10261","IPC2000","bddplan","blocks","BLOCKS-6-0",0,"DM","Time","DM^-10vlog(Time)",0.972559065960906,0
"10271","IPC2000","propplan","blocks","BLOCKS-6-0",0,"DM","Time","DM^-10vlog(Time)",0.958955086103203,0
"10281","IPC2000","propplan","blocks","BLOCKS-6-1",2,"DM","Time","DM^-10vlog(Time)",0.958955086103203,64286.046553895
"10291","IPC2000","altalt","blocks","BLOCKS-6-1",0,"DM","Time","DM^-10vlog(Time)",0.653751829274382,0
"10301","IPC2000","hsp2","blocks","BLOCKS-6-1",2,"DM","Time","DM^-10vlog(Time)",0.96958736864145,-10.0353270176987
"10311","IPC2000","mips","blocks","BLOCKS-6-1",1,"DM","Time","DM^-10vlog(Time)",0.976389067933864,-72966.7409082271
"10321","IPC2000","tokenplan","blocks","BLOCKS-6-1",2,"DM","Time","DM^-10vlog(Time)",0.954761734274369,-5157.08705590032
"10331","IPC2000","blackbox","blocks","BLOCKS-6-1",1,"DM","Time","DM^-10vlog(Time)",0.975864029990101,-169930.863620154
"10341","IPC2000","ff","blocks","BLOCKS-6-1",2,"DM","Time","DM^-10vlog(Time)",0.612977675520905,38449.3055031052
"10351","IPC2000","system-r","blocks","BLOCKS-6-1",2,"DM","Time","DM^-10vlog(Time)",0.991280633027013,-3.64538586371009
"10361","IPC2000","ipp","blocks","BLOCKS-6-1",1,"DM","Time","DM^-10vlog(Time)",0.967087970833887,-30919.0726020648
"10371","IPC2000","stan","blocks","BLOCKS-6-1",1,"DM","Time","DM^-10vlog(Time)",0.805392079021395,-1
"10381","IPC2000","bddplan","blocks","BLOCKS-6-1",0,"DM","Time","DM^-10vlog(Time)",0.972559065960906,0
"10391","IPC2000","grt","blocks","BLOCKS-6-1",0,"DM","Time","DM^-10vlog(Time)",0.411370195683613,0
"10401","IPC2000","bddplan","blocks","BLOCKS-6-2",1,"DM","Time","DM^-10vlog(Time)",0.972559065960906,-1
"10411","IPC2000","propplan","blocks","BLOCKS-6-2",2,"DM","Time","DM^-10vlog(Time)",0.958955086103203,36200.0320711909
"10421","IPC2000","altalt","blocks","BLOCKS-6-2",1,"DM","Time","DM^-10vlog(Time)",0.653751829274382,-1920.52925224172
"10431","IPC2000","ff","blocks","BLOCKS-6-2",2,"DM","Time","DM^-10vlog(Time)",0.612977675520905,1724.70313225198
"10441","IPC2000","stan","blocks","BLOCKS-6-2",2,"DM","Time","DM^-10vlog(Time)",0.805392079021395,17858.8257633568
"10451","IPC2000","grt","blocks","BLOCKS-6-2",2,"DM","Time","DM^-10vlog(Time)",0.411370195683613,-629.30660068798
"10461","IPC2000","mips","blocks","BLOCKS-6-2",1,"DM","Time","DM^-10vlog(Time)",0.976389067933864,-72597.6769935109
"10471","IPC2000","tokenplan","blocks","BLOCKS-6-2",2,"DM","Time","DM^-10vlog(Time)",0.954761734274369,-7989.04181444039
"10481","IPC2000","ipp","blocks","BLOCKS-6-2",0,"DM","Time","DM^-10vlog(Time)",0.967087970833887,0
"10491","IPC2000","system-r","blocks","BLOCKS-6-2",0,"DM","Time","DM^-10vlog(Time)",0.991280633027013,0
"10501","IPC2000","blackbox","blocks","BLOCKS-6-2",0,"DM","Time","DM^-10vlog(Time)",0.975864029990101,0
"10511","IPC2000","hsp2","blocks","BLOCKS-6-2",1,"DM","Time","DM^-10vlog(Time)",0.96958736864145,-19848.2293012745
"10521","IPC2000","propplan","blocks","BLOCKS-7-0",0,"DM","Time","DM^-10vlog(Time)",0.958955086103203,0
"10531","IPC2000","system-r","blocks","BLOCKS-7-0",0,"DM","Time","DM^-10vlog(Time)",0.991280633027013,0
"10541","IPC2000","stan","blocks","BLOCKS-7-0",0,"DM","Time","DM^-10vlog(Time)",0.805392079021395,0
"10551","IPC2000","bddplan","blocks","BLOCKS-7-0",0,"DM","Time","DM^-10vlog(Time)",0.972559065960906,0
"10561","IPC2000","altalt","blocks","BLOCKS-7-0",0,"DM","Time","DM^-10vlog(Time)",0.653751829274382,0
"10571","IPC2000","ipp","blocks","BLOCKS-7-0",0,"DM","Time","DM^-10vlog(Time)",0.967087970833887,0
"10581","IPC2000","hsp2","blocks","BLOCKS-7-0",0,"DM","Time","DM^-10vlog(Time)",0.96958736864145,0
"10591","IPC2000","mips","blocks","BLOCKS-7-0",1,"DM","Time","DM^-10vlog(Time)",0.976389067933864,-94806.7409082271
"10601","IPC2000","blackbox","blocks","BLOCKS-7-0",0,"DM","Time","DM^-10vlog(Time)",0.975864029990101,0
"10611","IPC2000","ff","blocks","BLOCKS-7-0",0,"DM","Time","DM^-10vlog(Time)",0.612977675520905,0
"10621","IPC2000","tokenplan","blocks","BLOCKS-7-0",2,"DM","Time","DM^-10vlog(Time)",0.954761734274369,-35383.2213828121
"10631","IPC2000","grt","blocks","BLOCKS-7-0",0,"DM","Time","DM^-10vlog(Time)",0.411370195683613,0
"10641","IPC2000","propplan","blocks","BLOCKS-7-1",0,"DM","Time","DM^-10vlog(Time)",0.958955086103203,0
"10651","IPC2000","system-r","blocks","BLOCKS-7-1",0,"DM","Time","DM^-10vlog(Time)",0.991280633027013,0
"10661","IPC2000","hsp2","blocks","BLOCKS-7-1",0,"DM","Time","DM^-10vlog(Time)",0.96958736864145,0
"10671","IPC2000","mips","blocks","BLOCKS-7-1",0,"DM","Time","DM^-10vlog(Time)",0.976389067933864,0
"10681","IPC2000","bddplan","blocks","BLOCKS-7-1",0,"DM","Time","DM^-10vlog(Time)",0.972559065960906,0
"10691","IPC2000","ff","blocks","BLOCKS-7-1",0,"DM","Time","DM^-10vlog(Time)",0.612977675520905,0
"10701","IPC2000","stan","blocks","BLOCKS-7-1",2,"DM","Time","DM^-10vlog(Time)",0.805392079021395,322895.356622771
"10711","IPC2000","ipp","blocks","BLOCKS-7-1",0,"DM","Time","DM^-10vlog(Time)",0.967087970833887,0
"10721","IPC2000","grt","blocks","BLOCKS-7-1",0,"DM","Time","DM^-10vlog(Time)",0.411370195683613,0
"10731","IPC2000","blackbox","blocks","BLOCKS-7-1",0,"DM","Time","DM^-10vlog(Time)",0.975864029990101,0
"10741","IPC2000","altalt","blocks","BLOCKS-7-1",2,"DM","Time","DM^-10vlog(Time)",0.653751829274382,-57.6091363192744
"10751","IPC2000","tokenplan","blocks","BLOCKS-7-1",1,"DM","Time","DM^-10vlog(Time)",0.954761734274369,-321843.701822236
"10761","IPC2000","propplan","blocks","BLOCKS-7-2",0,"DM","Time","DM^-10vlog(Time)",0.958955086103203,0
"10771","IPC2000","hsp2","blocks","BLOCKS-7-2",2,"DM","Time","DM^-10vlog(Time)",0.96958736864145,-224.356035996638
"10781","IPC2000","mips","blocks","BLOCKS-7-2",0,"DM","Time","DM^-10vlog(Time)",0.976389067933864,0
"10791","IPC2000","tokenplan","blocks","BLOCKS-7-2",1,"DM","Time","DM^-10vlog(Time)",0.954761734274369,-1424590.39180992
"10801","IPC2000","system-r","blocks","BLOCKS-7-2",0,"DM","Time","DM^-10vlog(Time)",0.991280633027013,0
"10811","IPC2000","altalt","blocks","BLOCKS-7-2",0,"DM","Time","DM^-10vlog(Time)",0.653751829274382,0
"10821","IPC2000","stan","blocks","BLOCKS-7-2",2,"DM","Time","DM^-10vlog(Time)",0.805392079021395,64526.0953115111
"10831","IPC2000","ipp","blocks","BLOCKS-7-2",0,"DM","Time","DM^-10vlog(Time)",0.967087970833887,0
"10841","IPC2000","grt","blocks","BLOCKS-7-2",2,"DM","Time","DM^-10vlog(Time)",0.411370195683613,-54.5366947947771
"10851","IPC2000","bddplan","blocks","BLOCKS-7-2",0,"DM","Time","DM^-10vlog(Time)",0.972559065960906,0
"10861","IPC2000","ff","blocks","BLOCKS-7-2",2,"DM","Time","DM^-10vlog(Time)",0.612977675520905,20554.5020111519
"10871","IPC2000","blackbox","blocks","BLOCKS-7-2",0,"DM","Time","DM^-10vlog(Time)",0.975864029990101,0
"10891","IPC2000","ipp","blocks","BLOCKS-8-0",0,"DM","Time","DM^-10vlog(Time)",0.967087970833887,0
"10911","IPC2000","altalt","blocks","BLOCKS-8-0",0,"DM","Time","DM^-10vlog(Time)",0.653751829274382,0
"10921","IPC2000","blackbox","blocks","BLOCKS-8-0",0,"DM","Time","DM^-10vlog(Time)",0.975864029990101,0
"10931","IPC2000","system-r","blocks","BLOCKS-8-0",1,"DM","Time","DM^-10vlog(Time)",0.991280633027013,-9.00127777273656
"10941","IPC2000","tokenplan","blocks","BLOCKS-8-0",0,"DM","Time","DM^-10vlog(Time)",0.954761734274369,0
"10951","IPC2000","mips","blocks","BLOCKS-8-0",2,"DM","Time","DM^-10vlog(Time)",0.976389067933864,894801.971172157
"10961","IPC2000","ff","blocks","BLOCKS-8-0",1,"DM","Time","DM^-10vlog(Time)",0.612977675520905,-0.999999999999972
"10971","IPC2000","hsp2","blocks","BLOCKS-8-0",2,"DM","Time","DM^-10vlog(Time)",0.96958736864145,-131.375389717961
"10981","IPC2000","propplan","blocks","BLOCKS-8-0",1,"DM","Time","DM^-10vlog(Time)",0.958955086103203,15.6148984711178
"10991","IPC2000","stan","blocks","BLOCKS-8-0",1,"DM","Time","DM^-10vlog(Time)",0.805392079021395,-0.999999999996362
"11001","IPC2000","mips","blocks","BLOCKS-8-1",2,"DM","Time","DM^-10vlog(Time)",0.976389067933864,18598.1950904762
"11011","IPC2000","blackbox","blocks","BLOCKS-8-1",1,"DM","Time","DM^-10vlog(Time)",0.975864029990101,-0.588128416362927
"11021","IPC2000","tokenplan","blocks","BLOCKS-8-1",0,"DM","Time","DM^-10vlog(Time)",0.954761734274369,0
"11031","IPC2000","hsp2","blocks","BLOCKS-8-1",0,"DM","Time","DM^-10vlog(Time)",0.96958736864145,0
"11041","IPC2000","propplan","blocks","BLOCKS-8-1",0,"DM","Time","DM^-10vlog(Time)",0.958955086103203,0
"11051","IPC2000","altalt","blocks","BLOCKS-8-1",2,"DM","Time","DM^-10vlog(Time)",0.653751829274382,-7.27939704404489
"11061","IPC2000","stan","blocks","BLOCKS-8-1",1,"DM","Time","DM^-10vlog(Time)",0.805392079021395,-0.999999999999091
"11081","IPC2000","grt","blocks","BLOCKS-8-1",0,"DM","Time","DM^-10vlog(Time)",0.411370195683613,0
"11091","IPC2000","ff","blocks","BLOCKS-8-1",1,"DM","Time","DM^-10vlog(Time)",0.612977675520905,-0.999999999999886
"11101","IPC2000","system-r","blocks","BLOCKS-8-1",0,"DM","Time","DM^-10vlog(Time)",0.991280633027013,0
"11111","IPC2000","ipp","blocks","BLOCKS-8-1",0,"DM","Time","DM^-10vlog(Time)",0.967087970833887,0
"11121","IPC2000","hsp2","blocks","BLOCKS-8-2",2,"DM","Time","DM^-10vlog(Time)",0.96958736864145,-0.425749086594148
"11131","IPC2000","blackbox","blocks","BLOCKS-8-2",2,"DM","Time","DM^-10vlog(Time)",0.975864029990101,-10.3968913005697
"11141","IPC2000","system-r","blocks","BLOCKS-8-2",2,"DM","Time","DM^-10vlog(Time)",0.991280633027013,-2.6726270840569
"11151","IPC2000","mips","blocks","BLOCKS-8-2",0,"DM","Time","DM^-10vlog(Time)",0.976389067933864,0
"11171","IPC2000","tokenplan","blocks","BLOCKS-8-2",1,"DM","Time","DM^-10vlog(Time)",0.954761734274369,-3.78102511752519
"11181","IPC2000","ipp","blocks","BLOCKS-8-2",1,"DM","Time","DM^-10vlog(Time)",0.967087970833887,-3.48339580800127
"11191","IPC2000","altalt","blocks","BLOCKS-8-2",1,"DM","Time","DM^-10vlog(Time)",0.653751829274382,-37.0938037432212
"11201","IPC2000","stan","blocks","BLOCKS-8-2",0,"DM","Time","DM^-10vlog(Time)",0.805392079021395,0
"11211","IPC2000","propplan","blocks","BLOCKS-8-2",0,"DM","Time","DM^-10vlog(Time)",0.958955086103203,0
"11221","IPC2000","ff","blocks","BLOCKS-8-2",0,"DM","Time","DM^-10vlog(Time)",0.612977675520905,0
"11231","IPC2000","grt","blocks","BLOCKS-8-2",0,"DM","Time","DM^-10vlog(Time)",0.411370195683613,0
"11241","IPC2000","stan","blocks","BLOCKS-9-0",1,"DM","Time","DM^-10vlog(Time)",0.805392079021395,-1
"11261","IPC2000","blackbox","blocks","BLOCKS-9-0",2,"DM","Time","DM^-10vlog(Time)",0.975864029990101,-0.280673989208609
"11271","IPC2000","mips","blocks","BLOCKS-9-0",2,"DM","Time","DM^-10vlog(Time)",0.976389067933864,-8.52556375190807
"11281","IPC2000","tokenplan","blocks","BLOCKS-9-0",2,"DM","Time","DM^-10vlog(Time)",0.954761734274369,-28.3172703851425
"11291","IPC2000","ff","blocks","BLOCKS-9-0",0,"DM","Time","DM^-10vlog(Time)",0.612977675520905,0
"11311","IPC2000","system-r","blocks","BLOCKS-9-0",0,"DM","Time","DM^-10vlog(Time)",0.991280633027013,0
"11331","IPC2000","hsp2","blocks","BLOCKS-9-0",1,"DM","Time","DM^-10vlog(Time)",0.96958736864145,-0.0152994293833597
"11351","IPC2000","ipp","blocks","BLOCKS-9-0",2,"DM","Time","DM^-10vlog(Time)",0.967087970833887,-0.570069054142492
"11371","IPC2000","blackbox","blocks","BLOCKS-9-1",0,"DM","Time","DM^-10vlog(Time)",0.975864029990101,0
"11391","IPC2000","mips","blocks","BLOCKS-9-1",1,"DM","Time","DM^-10vlog(Time)",0.976389067933864,-15.7095091347646
"11401","IPC2000","hsp2","blocks","BLOCKS-9-1",2,"DM","Time","DM^-10vlog(Time)",0.96958736864145,-0.278580034203909
"11411","IPC2000","altalt","blocks","BLOCKS-9-1",0,"DM","Time","DM^-10vlog(Time)",0.653751829274382,0
"11431","IPC2000","tokenplan","blocks","BLOCKS-9-1",2,"DM","Time","DM^-10vlog(Time)",0.954761734274369,-0.296078489262424
"11441","IPC2000","ipp","blocks","BLOCKS-9-1",2,"DM","Time","DM^-10vlog(Time)",0.967087970833887,-1.69295918864562
"11451","IPC2000","system-r","blocks","BLOCKS-9-1",0,"DM","Time","DM^-10vlog(Time)",0.991280633027013,0
"11461","IPC2000","ff","blocks","BLOCKS-9-1",0,"DM","Time","DM^-10vlog(Time)",0.612977675520905,0
"11471","IPC2000","stan","blocks","BLOCKS-9-1",0,"DM","Time","DM^-10vlog(Time)",0.805392079021395,0
"11481","IPC2000","altalt","blocks","BLOCKS-9-2",2,"DM","Time","DM^-10vlog(Time)",0.653751829274382,-8.01311602982589
"11501","IPC2000","blackbox","blocks","BLOCKS-9-2",0,"DM","Time","DM^-10vlog(Time)",0.975864029990101,0
"11511","IPC2000","hsp2","blocks","BLOCKS-9-2",0,"DM","Time","DM^-10vlog(Time)",0.96958736864145,0
"11521","IPC2000","mips","blocks","BLOCKS-9-2",2,"DM","Time","DM^-10vlog(Time)",0.976389067933864,-30.943252630696
"11531","IPC2000","propplan","blocks","BLOCKS-9-2",0,"DM","Time","DM^-10vlog(Time)",0.958955086103203,0
"11541","IPC2000","stan","blocks","BLOCKS-9-2",0,"DM","Time","DM^-10vlog(Time)",0.805392079021395,0
"11551","IPC2000","ipp","blocks","BLOCKS-9-2",0,"DM","Time","DM^-10vlog(Time)",0.967087970833887,0
"11561","IPC2000","system-r","blocks","BLOCKS-9-2",2,"DM","Time","DM^-10vlog(Time)",0.991280633027013,-2.95741271536826
